Date,Open,High,Low,Close,Adj Close,Volume,,
3/6/19,1228.16,1261.15,1223.50,1252.92,1233.67,12152341,,
3/7/19,1252.13,1267.78,1246.34,1258.32,1238.98,8186126,,
3/8/19,1254.16,1262.48,1250.15,1255.20,1235.91,6097305,,
3/11/19,1258.12,1299.68,1256.09,1291.85,1272.00,9810964,,
3/12/19,1304.53,1321.47,1301.91,1318.85,1298.58,11335173,,
3/13/19,1324.45,1347.23,1315.63,1334.65,1314.14,11342554,,
3/14/19,1337.08,1349.21,1323.55,1328.95,1308.53,10500649,,
3/15/19,1332.37,1346.04,1298.89,1309.24,1289.12,16043743,,
3/18/19,1318.50,1345.20,1316.52,1337.37,1316.82,10201021,,
3/19/19,1347.23,1367.04,1330.49,1363.62,1342.67,9898262,,
3/20/19,1364.86,1374.97,1351.19,1362.53,1341.59,9986597,,
3/22/19,1359.61,1367.93,1324.15,1329.15,1308.72,11573789,,
3/25/19,1318.11,1324.30,1304.34,1312.01,1291.85,8027368,,
3/26/19,1317.81,1358.72,1317.51,1354.41,1333.60,9569142,,
3/27/19,1365.01,1365.01,1331.63,1336.58,1316.04,10189856,,
3/28/19,1337.57,1356.94,1330.19,1347.23,1326.52,10582305,,
4/1/19,1357.14,1393.59,1349.76,1378.78,1357.59,10194002,,
4/2/19,1384.87,1389.92,1367.14,1376.65,1355.49,8088587,,
4/3/19,1379.67,1389.83,1359.12,1362.29,1341.35,7923866,,
4/4/19,1366.05,1370.71,1334.60,1340.34,1319.75,8455067,,
4/5/19,1348.17,1351.09,1330.39,1341.19,1320.57,6792015,,
4/8/19,1343.27,1344.75,1311.27,1316.77,1296.53,8806267,,
4/9/19,1316.42,1328.11,1308.60,1321.92,1301.60,9587648,,
4/10/19,1325.39,1335.34,1314.04,1318.90,1298.63,7684871,,
4/11/19,1320.43,1340.30,1316.52,1334.15,1313.65,5795755,,
4/12/19,1337.32,1344.16,1324.10,1330.49,1310.04,5975855,,
4/15/19,1332.37,1336.28,1322.46,1327.57,1307.16,4285366,,
4/16/19,1332.37,1347.23,1327.42,1331.13,1310.67,8011783,,
4/18/19,1362.09,1376.70,1352.18,1372.94,1351.84,18130729,,
4/22/19,1347.23,1354.16,1328.71,1332.72,1312.23,10895052,,
4/23/19,1335.34,1360.11,1333.36,1351.04,1330.28,9141135,,
4/24/19,1357.43,1381.70,1353.42,1376.45,1355.30,7430660,,
4/25/19,1376.06,1399.14,1349.81,1359.51,1338.62,14061860,,
4/26/19,1362.09,1382.84,1357.83,1379.72,1358.52,6954749,,
4/30/19,1383.29,1383.29,1353.97,1379.72,1358.52,10313866,,
5/2/19,1378.93,1400.62,1369.12,1391.86,1370.47,8764806,,
5/3/19,1394.73,1404.19,1389.48,1395.62,1374.17,6571878,,
5/6/19,1384.87,1389.63,1365.16,1371.90,1350.81,7306518,,
5/7/19,1381.70,1381.90,1327.62,1330.88,1310.43,8961240,,
5/8/19,1327.42,1327.42,1280.07,1287.25,1267.46,14749036,,
5/9/19,1276.70,1276.70,1240.00,1244.65,1225.52,19692278,,
5/10/19,1253.12,1265.70,1233.31,1239.40,1220.35,11333250,,
5/13/19,1236.18,1248.96,1215.97,1220.48,1201.72,8124086,,
5/14/19,1224.89,1257.43,1219.94,1248.61,1229.42,13124240,,
5/15/19,1261.05,1266.00,1238.86,1245.10,1225.96,11269622,,
5/16/19,1248.12,1259.96,1246.29,1253.47,1234.20,6669276,,
5/17/19,1255.10,1264.96,1240.24,1255.50,1236.20,7973309,,
5/20/19,1301.27,1325.14,1291.26,1313.45,1293.26,12450850,,
5/21/19,1319.69,1354.16,1317.56,1327.22,1306.82,14003548,,
5/22/19,1333.01,1346.93,1322.56,1327.81,1307.41,11394393,,
5/23/19,1359.12,1378.93,1312.56,1321.37,1301.07,17890505,,
5/24/19,1335.34,1341.09,1304.14,1324.30,1303.94,10277262,,
5/27/19,1324.54,1324.94,1294.73,1298.34,1278.39,7419387,,
5/28/19,1307.41,1322.27,1301.02,1311.32,1291.17,19657240,,
5/29/19,1308.60,1320.78,1291.90,1300.72,1280.73,7180252,,
5/30/19,1303.89,1329.40,1303.89,1317.26,1297.02,10842653,,
5/31/19,1325.34,1329.30,1307.80,1317.66,1297.41,11871652,,
6/3/19,1322.46,1354.41,1308.79,1347.43,1326.72,8564026,,
6/4/19,1344.70,1361.35,1335.44,1338.96,1318.38,7126831,,
6/6/19,1349.11,1349.11,1308.69,1314.89,1294.68,7736969,,
6/7/19,1313.50,1314.79,1293.34,1302.55,1282.53,6794394,,
6/10/19,1308.50,1314.54,1297.80,1306.76,1286.68,5431146,,
6/11/19,1309.44,1321.97,1305.62,1316.67,1296.43,5303590,,
6/12/19,1322.17,1325.83,1312.56,1319.64,1299.36,4752340,,
6/13/19,1317.51,1322.17,1296.36,1314.79,1294.58,7239164,,
6/14/19,1309.49,1312.56,1297.10,1305.18,1285.12,6896085,,
6/17/19,1307.61,1307.61,1266.49,1270.26,1250.74,6880158,,
6/18/19,1266.89,1275.86,1257.18,1268.97,1249.47,7751984,,
6/19/19,1274.82,1289.77,1250.74,1265.36,1245.91,6688408,,
6/20/19,1267.98,1287.79,1266.00,1284.57,1264.83,4960591,,
6/21/19,1283.78,1283.83,1263.57,1267.49,1248.01,10723794,,
6/24/19,1260.20,1264.46,1245.30,1250.55,1231.33,5199824,,
6/25/19,1247.08,1285.81,1242.47,1283.68,1263.95,6907221,,
6/26/19,1278.88,1292.35,1274.27,1282.00,1262.29,5350180,,
6/27/19,1281.01,1284.72,1259.07,1262.19,1242.79,11493899,,
6/28/19,1265.11,1270.80,1236.93,1241.33,1222.26,8741806,,
7/1/19,1246.24,1260.70,1234.75,1256.94,1237.62,6220490,,
7/2/19,1261.99,1268.97,1251.44,1266.49,1247.03,4682721,,
7/3/19,1270.85,1274.42,1263.08,1270.51,1250.98,4064194,,
7/4/19,1269.37,1278.88,1267.98,1271.94,1252.39,4315672,,
7/5/19,1273.03,1278.38,1248.17,1251.49,1232.25,5042694,,
7/8/19,1246.19,1256.19,1236.48,1240.29,1221.23,6465252,,
7/9/19,1237.22,1271.45,1233.80,1268.08,1248.59,8092747,,
7/10/19,1268.03,1277.24,1256.79,1266.84,1247.37,5546395,,
7/11/19,1274.92,1277.69,1267.29,1269.52,1250.01,3972764,,
7/12/19,1270.95,1287.79,1266.05,1268.48,1248.98,7242056,,
7/15/19,1272.93,1277.39,1258.42,1264.12,1244.69,4919356,,
7/16/19,1267.93,1282.74,1265.06,1280.86,1261.17,4647660,,
7/17/19,1282.15,1284.82,1267.98,1269.81,1250.30,4376049,,
7/18/19,1269.96,1274.32,1246.19,1250.00,1230.79,5511650,,
7/19/19,1256.29,1261.00,1231.03,1237.27,1218.26,7539309,,
